character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at,precheck_status,precheck_reason,precheck_source,precheck_query
855,상관,sang_gwan_855,sang_gwan_855,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%83%81%EA%B4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sang_gwan_855,https://ko.wikipedia.org/wiki/%EC%83%81%EA%B4%80,https://namu.wiki/w/%EC%83%81%EA%B4%80,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98,상관 삼국지
858,아단,a_dan_858,a_dan_858,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%95%84%EB%8B%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20a_dan_858,https://ko.wikipedia.org/wiki/%EC%95%84%EB%8B%A8,https://namu.wiki/w/%EC%95%84%EB%8B%A8,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,아단 삼국지
860,왕강,wang_gang_860,wang_gang_860,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EA%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_gang_860,https://ko.wikipedia.org/wiki/%EC%99%95%EA%B0%95,https://namu.wiki/w/%EC%99%95%EA%B0%95,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%86%8C%ED%98%95%20%28%EC%84%B1%EC%9A%B0%29,왕강 삼국지
862,육경,yuk_gyeong_862,yuk_gyeong_862,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_gyeong_862,https://ko.wikipedia.org/wiki/%EC%9C%A1%EA%B2%BD,https://namu.wiki/w/%EC%9C%A1%EA%B2%BD,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,육경 삼국지
863,육해,yuk_hae_863,yuk_hae_863,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%ED%95%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_hae_863,https://ko.wikipedia.org/wiki/%EC%9C%A1%ED%95%B4,https://namu.wiki/w/%EC%9C%A1%ED%95%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%82%AC%EC%A3%BC%EB%AA%85%EB%A6%AC%ED%95%99,육해
864,주전,ju_jeon_864,ju_jeon_864,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%EC%A0%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ju_jeon_864,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%A0%84,https://namu.wiki/w/%EC%A3%BC%EC%A0%84,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,주전 삼국지
865,주질,ju_jil_865,ju_jil_865,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%EC%A7%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ju_jil_865,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%A7%88,https://namu.wiki/w/%EC%A3%BC%EC%A7%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,주질 삼국지
866,손한,son_han_866,son_han_866,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%ED%95%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_han_866,https://ko.wikipedia.org/wiki/%EC%86%90%ED%95%9C,https://namu.wiki/w/%EC%86%90%ED%95%9C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,손한 삼국지
867,손열,son_yeol_867,son_yeol_867,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EC%97%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_yeol_867,https://ko.wikipedia.org/wiki/%EC%86%90%EC%97%B4,https://namu.wiki/w/%EC%86%90%EC%97%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,손열 삼국지
868,손길,son_gil_868,son_gil_868,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EA%B8%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_gil_868,https://ko.wikipedia.org/wiki/%EC%86%90%EA%B8%B8,https://namu.wiki/w/%EC%86%90%EA%B8%B8,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/6.25%20%EC%A0%84%EC%9F%81,손길 삼국지
870,하후영,hahu_yeong_870,hahu_yeong_870,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_yeong_870,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%98%81,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%98%81,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조",https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EB%8F%88,하후영 삼국지
871,하후성,hahu_seong_871,hahu_seong_871,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%84%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_seong_871,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%84%B1,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%84%B1,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A0%84%ED%88%AC%EA%B8%B0,하후성 삼국지
872,하후칭,hahu_ching_872,hahu_ching_872,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%B9%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_ching_872,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%B9%AD,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%B9%AD,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,하후칭 삼국지
873,하후절,hahu_jeol_873,hahu_jeol_873,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%A0%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_jeol_873,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%A0%88,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%A0%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 고구려, 백제, 신라, 부여",https://ko.wikipedia.org/wiki/%EA%B3%A0%EA%B5%AC%EB%A0%A4%EC%96%B4,하후절 삼국지
874,학준,hak_jun_874,hak_jun_874,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%99%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hak_jun_874,https://ko.wikipedia.org/wiki/%ED%95%99%EC%A4%80,https://namu.wiki/w/%ED%95%99%EC%A4%80,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,학준 삼국지
875,호정,ho_jeong_875,ho_jeong_875,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_jeong_875,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%A0%95,https://namu.wiki/w/%ED%98%B8%EC%A0%95,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%20%28%EB%93%9C%EB%9D%BC%EB%A7%88%29,호정 삼국지
876,호모,ho_mo_876,ho_mo_876,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EB%AA%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_mo_876,https://ko.wikipedia.org/wiki/%ED%98%B8%EB%AA%A8,https://namu.wiki/w/%ED%98%B8%EB%AA%A8,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B0%94%EB%B9%84%ED%81%90,호모 삼국지
881,인람,in_ram_881,in_ram_881,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B8%EB%9E%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20in_ram_881,https://ko.wikipedia.org/wiki/%EC%9D%B8%EB%9E%8C,https://namu.wiki/w/%EC%9D%B8%EB%9E%8C,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%94%94%EB%B0%94%20%EB%B2%A0%ED%8A%B8%EB%82%A8,인람
884,왕포,wang_po_884,wang_po_884,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%ED%8F%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_po_884,https://ko.wikipedia.org/wiki/%EC%99%95%ED%8F%AC,https://namu.wiki/w/%EC%99%95%ED%8F%AC,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,왕포 삼국지
885,왕육,wang_yuk_885,wang_yuk_885,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9C%A1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_yuk_885,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9C%A1,https://namu.wiki/w/%EC%99%95%EC%9C%A1,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,왕육 삼국지
887,고평,go_pyeong_887,go_pyeong_887,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A0%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20go_pyeong_887,https://ko.wikipedia.org/wiki/%EA%B3%A0%ED%8F%89,https://namu.wiki/w/%EA%B3%A0%ED%8F%89,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 위나라",https://ko.wikipedia.org/wiki/%EC%99%95%EB%A6%89%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,고평 삼국지
890,하혼,ha_hon_890,ha_hon_890,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%98%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ha_hon_890,https://ko.wikipedia.org/wiki/%ED%95%98%ED%98%BC,https://namu.wiki/w/%ED%95%98%ED%98%BC,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A0%84%ED%88%AC%EA%B8%B0,하혼 삼국지
891,하안,ha_an_891,ha_an_891,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%EC%95%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ha_an_891,https://ko.wikipedia.org/wiki/%ED%95%98%EC%95%88,https://namu.wiki/w/%ED%95%98%EC%95%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,하안 삼국지
892,조착,jo_chak_892,jo_chak_892,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%EC%B0%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_chak_892,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%B0%A9,https://namu.wiki/w/%EC%A1%B0%EC%B0%A9,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%20%28%EB%93%9C%EB%9D%BC%EB%A7%88%29,조착 삼국지
897,곽옹,gwak_ong_897,gwak_ong_897,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%BD%EC%98%B9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gwak_ong_897,https://ko.wikipedia.org/wiki/%EA%B3%BD%EC%98%B9,https://namu.wiki/w/%EA%B3%BD%EC%98%B9,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,곽옹 삼국지
901,장존,jang_jon_901,jang_jon_901,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%A1%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_jon_901,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%A1%B4,https://namu.wiki/w/%EC%9E%A5%EC%A1%B4,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 유비",https://ko.wikipedia.org/wiki/%EB%B0%A9%ED%86%B5,장존 삼국지
902,성박,seong_bak_902,seong_bak_902,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%B1%EB%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seong_bak_902,https://ko.wikipedia.org/wiki/%EC%84%B1%EB%B0%95,https://namu.wiki/w/%EC%84%B1%EB%B0%95,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,성박 삼국지
903,성제,seong_je_903,seong_je_903,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%B1%EC%A0%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seong_je_903,https://ko.wikipedia.org/wiki/%EC%84%B1%EC%A0%9C,https://namu.wiki/w/%EC%84%B1%EC%A0%9C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 위나라",https://ko.wikipedia.org/wiki/%EC%A1%B0%EB%AA%A8%20%28%EC%9C%84%EB%82%98%EB%9D%BC%29,성제 삼국지
905,습진,seup_jin_905,seup_jin_905,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%8A%B5%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seup_jin_905,https://ko.wikipedia.org/wiki/%EC%8A%B5%EC%A7%84,https://namu.wiki/w/%EC%8A%B5%EC%A7%84,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,습진 삼국지
906,위강,wi_gang_906,wi_gang_906,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EA%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_gang_906,https://ko.wikipedia.org/wiki/%EC%9C%84%EA%B0%95,https://namu.wiki/w/%EC%9C%84%EA%B0%95,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,위강 삼국지
907,위경,wi_gyeong_907,wi_gyeong_907,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_gyeong_907,https://ko.wikipedia.org/wiki/%EC%9C%84%EA%B2%BD,https://namu.wiki/w/%EC%9C%84%EA%B2%BD,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 위나라",https://ko.wikipedia.org/wiki/%EC%9C%84%EC%A7%84%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,위경 삼국지
908,전예,jeon_ye_908,jeon_ye_908,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%84%EC%98%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeon_ye_908,https://ko.wikipedia.org/wiki/%EC%A0%84%EC%98%88,https://namu.wiki/w/%EC%A0%84%EC%98%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,전예 삼국지
910,임준,im_jun_910,im_jun_910,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%84%EC%A4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20im_jun_910,https://ko.wikipedia.org/wiki/%EC%9E%84%EC%A4%80,https://namu.wiki/w/%EC%9E%84%EC%A4%80,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,임준 삼국지
911,임협,im_hyeop_911,im_hyeop_911,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%84%ED%98%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20im_hyeop_911,https://ko.wikipedia.org/wiki/%EC%9E%84%ED%98%91,https://namu.wiki/w/%EC%9E%84%ED%98%91,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B9%B4%EB%8B%A4%20%EC%8B%9C%EA%B2%8C%EB%A3%A8,임협 삼국지
912,구마,gu_ma_912,gu_ma_912,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B5%AC%EB%A7%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gu_ma_912,https://ko.wikipedia.org/wiki/%EA%B5%AC%EB%A7%88,https://namu.wiki/w/%EA%B5%AC%EB%A7%88,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%A0%95%EC%98%81%EC%9B%85,구마 삼국지
914,조탕,jo_tang_914,jo_tang_914,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%ED%83%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_tang_914,https://ko.wikipedia.org/wiki/%EC%A1%B0%ED%83%95,https://namu.wiki/w/%EC%A1%B0%ED%83%95,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9B%94%EB%AF%B8%EB%8F%84,조탕
917,서모,seo_mo_917,seo_mo_917,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9C%EB%AA%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seo_mo_917,https://ko.wikipedia.org/wiki/%EC%84%9C%EB%AA%A8,https://namu.wiki/w/%EC%84%9C%EB%AA%A8,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 고구려",https://ko.wikipedia.org/wiki/%ED%83%9C%EC%A1%B0%EB%8C%80%EC%99%95,서모 삼국지
919,부간,bu_gan_919,bu_gan_919,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B6%80%EA%B0%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bu_gan_919,https://ko.wikipedia.org/wiki/%EB%B6%80%EA%B0%84,https://namu.wiki/w/%EB%B6%80%EA%B0%84,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,부간 삼국지
920,마옥,ma_ok_920,ma_ok_920,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EC%98%A5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_ok_920,https://ko.wikipedia.org/wiki/%EB%A7%88%EC%98%A5,https://namu.wiki/w/%EB%A7%88%EC%98%A5,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%ED%83%9C%ED%95%A9%EC%9E%85%EC%A7%80%EC%A0%84%20%EC%8B%9C%EB%A6%AC%EC%A6%88,마옥 삼국지
921,장천,jang_cheon_921,jang_cheon_921,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%B2%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_cheon_921,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%B2%9C,https://namu.wiki/w/%EC%9E%A5%EC%B2%9C,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,장천 삼국지
923,장충,jang_chung_923,jang_chung_923,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%B6%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_chung_923,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%B6%A9,https://namu.wiki/w/%EC%9E%A5%EC%B6%A9,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EB%B0%95%EA%B7%9C%EC%9B%85,장충 삼국지
924,왕찰,wang_chal_924,wang_chal_924,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%B0%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_chal_924,https://ko.wikipedia.org/wiki/%EC%99%95%EC%B0%B0,https://namu.wiki/w/%EC%99%95%EC%B0%B0,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,왕찰 삼국지
933,호질,ho_jil_933,ho_jil_933,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%A7%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_jil_933,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%A7%88,https://namu.wiki/w/%ED%98%B8%EC%A7%88,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 후한, 조조, 유비, 위나라",https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80,호질 삼국지
943,봉상,bong_sang_943,bong_sang_943,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B4%89%EC%83%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bong_sang_943,https://ko.wikipedia.org/wiki/%EB%B4%89%EC%83%81,https://namu.wiki/w/%EB%B4%89%EC%83%81,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 후한, 조조",https://ko.wikipedia.org/wiki/%EC%99%95%EC%88%98%20%28%EC%82%BC%EA%B5%AD%EC%A7%80%29,봉상 삼국지
946,유연,yu_yeon_946,yu_yeon_946,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%97%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_yeon_946,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%97%B0,https://namu.wiki/w/%EC%9C%A0%EC%97%B0,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,유연 삼국지
947,오언,o_eon_947,o_eon_947,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%96%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_eon_947,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%96%B8,https://namu.wiki/w/%EC%98%A4%EC%96%B8,PENDING,,,,,,KEEP_CANDIDATE,contains keywords: 삼국,https://ko.wikipedia.org/wiki/%EC%82%BC%EA%B5%AD%EC%A7%80%20%EC%9D%B8%EB%AC%BC%20%EB%AA%A9%EB%A1%9D,오언 삼국지
950,유휴,yu_hyu_950,yu_hyu_950,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%ED%9C%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_hyu_950,https://ko.wikipedia.org/wiki/%EC%9C%A0%ED%9C%B4,https://namu.wiki/w/%EC%9C%A0%ED%9C%B4,PENDING,,,,,,REMOVE_CANDIDATE,no key Three Kingdoms keywords in intro,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%84%9C%20%28%EC%97%AD%EC%82%AC%EC%84%9C%29,유휴 삼국지
953,석감,seok_gam_953,seok_gam_953,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%84%9D%EA%B0%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20seok_gam_953,https://ko.wikipedia.org/wiki/%EC%84%9D%EA%B0%90,https://namu.wiki/w/%EC%84%9D%EA%B0%90,PENDING,,,,,,KEEP_CANDIDATE,"contains keywords: 삼국, 동오",https://ko.wikipedia.org/wiki/%EB%91%90%EC%98%88,석감 삼국지
